Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Month,Hour,Season,Power_Deviation (kW),Deviation_Pct (%),Wind_Bin
2018-01-01 02:10:00,15.43880776666135,4.976069611023777,13.503682008721293,346.35466398657206,1,2,Winter,1.9351257579400567,14.330356392354798,Partial Load
2018-01-01 02:20:00,648.5024931495733,8.878146338641905,653.174964484785,354.4610952800184,1,2,Winter,-4.672471335211753,-0.7153475851447141,Transition
2018-01-01 02:30:00,0.0,3.1371146368723135,0.0,64.84081044927845,1,2,Winter,0.0,,Below Cut-In
2018-01-01 02:40:00,0.0,2.4209388907967626,0.0,110.34488149652732,1,2,Winter,0.0,,Below Cut-In
2018-01-01 02:50:00,3.6387362090460615,4.491265850122117,4.089800454553284,319.0394305161784,1,2,Winter,-0.4510642455072227,-11.029003750171743,Partial Load
2018-01-01 03:00:00,266.6056208912923,7.594521289962265,288.2312636573302,75.56287806503606,1,3,Winter,-21.625642766037913,-7.502878935349641,Partial Load
2018-01-01 03:10:00,20.839932241590265,5.14111477242663,18.558742637378394,161.01883872443892,1,3,Winter,2.281189604211871,12.291724977194423,Partial Load
2018-01-01 03:20:00,646.0506814477737,8.934914705136919,674.0775806388077,40.23240533621749,1,3,Winter,-28.026899191033976,-4.157815064027724,Transition
2018-01-01 03:30:00,0.094736997256963,3.7827090585436918,0.09487479662346525,267.5796071972269,1,3,Winter,-0.0001377993665022531,-0.14524338539469542,Partial Load
2018-01-01 03:40:00,1678.1073249751705,10.84574095694921,1664.3264391620387,145.38394926048784,1,3,Winter,13.780885813131817,0.8280157959919371,Transition
2018-01-01 03:50:00,638.2635066508217,8.861912617810706,647.2780519935236,359.8007633486149,1,3,Winter,-9.014545342701922,-1.392685155156801,Transition
2018-01-01 04:00:00,106.16798295572278,6.478499351982065,110.94921012871116,198.73169799464313,1,4,Winter,-4.78122717298838,-4.30938369677596,Partial Load
2018-01-01 04:10:00,22.964349263315196,5.166580029764009,19.436148353627924,169.52419698974504,1,4,Winter,3.5282009096872713,18.152778243374037,Partial Load
2018-01-01 04:20:00,26.511758163025917,5.386321575536407,28.182458843981298,138.47896052940655,1,4,Winter,-1.670700680955381,-5.928157973030019,Partial Load
2018-01-01 04:30:00,0.0,2.221021704432873,0.0,202.7018145510247,1,4,Winter,0.0,,Below Cut-In
2018-01-01 04:40:00,0.0,3.3906436380090788,0.0,194.48093539239255,1,4,Winter,0.0,,Below Cut-In
2018-01-01 04:50:00,114.71670885290109,6.62272669696342,127.85968006405385,111.03412912957143,1,4,Winter,-13.142971211152755,-10.279214842840624,Partial Load
2018-01-01 05:00:00,14.950026873220393,4.987537981231678,13.820885688933563,337.38097367307455,1,5,Winter,1.12914118428683,8.16981783729633,Partial Load
2018-01-01 05:10:00,685.4586890189605,8.994956302515694,696.66567679219,308.46660831001316,1,5,Winter,-11.206987773229457,-1.6086608177443507,Transition
2018-01-01 05:20:00,143.45353595651025,6.733750823622153,141.98790192578102,30.680512325427273,1,5,Winter,1.465634030729234,1.0322245845250537,Partial Load
2018-01-01 05:30:00,0.2797384921312804,3.902245132622123,0.27327762693366425,108.19464268482321,1,5,Winter,0.006460865197616128,2.364213005693454,Partial Load
2018-01-01 05:40:00,29.470037751224954,5.4322788515022085,30.29291642944124,36.65391561408798,1,5,Winter,-0.8228786782162878,-2.7164062599682346,Partial Load
2018-01-01 05:50:00,110.79468775438166,6.407778958437385,103.23235943837543,172.85445193137647,1,5,Winter,7.56232831600623,7.32554051573389,Partial Load
2018-01-01 06:00:00,7.462038077162944,4.69098445233181,7.09332667121452,288.5881621446078,1,6,Winter,0.36871140594842444,5.1980040260192,Partial Load
2018-01-01 06:10:00,4.903798809334638,4.538977653393314,4.709234370942209,287.6153460704103,1,6,Winter,0.19456443839242876,4.131551395975667,Partial Load
2018-01-01 06:20:00,236.17876789856143,7.500035977268566,268.7344708300626,295.88955897830414,1,6,Winter,-32.55570293150117,-12.114449936751193,Partial Load
2018-01-01 06:30:00,2.591052234361981,4.359429018970623,2.665395904532688,89.28237189228115,1,6,Winter,-0.0743436701707072,-2.7892167930580483,Partial Load
2018-01-01 06:40:00,786.5559983005492,9.238882789712214,793.6220933382955,336.1913715384941,1,6,Winter,-7.066095037746322,-0.8903601723111649,Transition
2018-01-01 06:50:00,999.7179061343871,9.434791736956257,877.7041158927564,339.0274275681658,1,6,Winter,122.01379024163077,13.901471809497497,Transition
2018-01-01 07:00:00,419.48307565864116,8.329544248623233,472.98801167405,105.48819951287676,1,7,Winter,-53.504936015408816,-11.31211250493187,Transition
2018-01-01 07:10:00,0.0,2.1619006153724762,0.0,146.65068854130448,1,7,Winter,0.0,,Below Cut-In
2018-01-01 07:20:00,576.9387648126273,8.519408436637857,530.9936087847187,296.00069429985854,1,7,Winter,45.945156027908524,8.652675901893222,Transition
2018-01-01 07:30:00,761.6797610645242,9.310082235048789,823.5282905581224,131.18396999376245,1,7,Winter,-61.84852949359822,-7.51018880622573,Transition
2018-01-01 07:40:00,489.5585009121204,8.474109846660909,516.7468054533737,123.5847453711149,1,7,Winter,-27.188304541253274,-5.261436404507485,Transition
2018-01-01 07:50:00,1.8795074519129402,4.233573395505395,1.6575338339779664,211.1551169093336,1,7,Winter,0.22197361793497383,13.391800118025495,Partial Load
2018-01-01 08:00:00,4.75139387655595,4.532098435196004,4.616310832409892,300.73499229806663,1,8,Winter,0.1350830441460582,2.926212056555552,Partial Load
2018-01-01 08:10:00,0.0,3.2568540138149094,0.0,67.93685888182944,1,8,Winter,0.0,,Below Cut-In
2018-01-01 08:20:00,8.93302656026648,4.762275171832635,8.444886264701841,296.7977904161088,1,8,Winter,0.488140295564639,5.780306332898534,Partial Load
2018-01-01 08:30:00,0.0,1.1631613861482937,0.0,288.66681296350936,1,8,Winter,0.0,,Below Cut-In
2018-01-01 08:40:00,0.0,3.2727372872575122,0.0,336.32841241409477,1,8,Winter,0.0,,Below Cut-In
2018-01-01 08:50:00,821.4455809415489,3.2727372872575122,767.0377263767583,63.191969453411694,1,8,Winter,54.40785456479057,7.093243616816077,Below Cut-In
2018-01-01 09:00:00,3356.0695828135504,15.991510290020441,3600.0,246.21091530895382,1,9,Winter,-243.93041718644963,-6.775844921845824,Full Load
2018-01-01 09:10:00,75.20557984361456,6.005533940697749,66.0438763303053,262.54368509412444,1,9,Winter,9.161703513309263,13.872146855052584,Partial Load
2018-01-01 09:20:00,75.20557984361456,4.26363001472372,1.8697375726119345,11.047502092922468,1,9,Winter,73.33584227100262,3922.253226614895,Partial Load
2018-01-01 09:30:00,16.76674214984533,5.045433603771144,15.49825273225504,103.79212655771849,1,9,Winter,1.2684894175902919,8.184725333264863,Partial Load
2018-01-01 09:40:00,9.79763515493268,4.808939827845055,9.416526483823247,322.0598824524404,1,9,Winter,0.38110867110943225,4.047231978417338,Partial Load
2018-01-01 09:50:00,0.0,2.8803733449520887,0.0,71.07949607850378,1,9,Winter,0.0,,Below Cut-In
2018-01-01 10:00:00,490.39793618701805,8.326632490495966,472.1330263302464,340.68066672096,1,10,Winter,18.264909856771624,3.8685939847799866,Transition
2018-01-01 10:10:00,863.9641239777794,9.383726691731617,855.2422698995242,174.92565735881647,1,10,Winter,8.721854078255205,1.0198109220303,Transition
2018-01-01 10:20:00,911.7140397604256,9.823430376459115,1061.670887077844,34.57715469633057,1,10,Winter,-149.95684731741846,-14.12460764843628,Transition
2018-01-01 10:30:00,3575.018606994163,18.434546344530037,3600.0,204.26415718546912,1,10,Winter,-24.981393005837162,-0.6939275834954768,Full Load
2018-01-01 10:40:00,2017.076479993473,11.611470838171746,2240.9414950770365,99.35301205544744,1,10,Winter,-223.86501508356355,-9.989775082274862,Transition
2018-01-01 10:50:00,1349.86712359477,10.260185855612814,1297.2019503726738,282.21652597358053,1,10,Winter,52.6651732220962,4.059905491736734,Transition
2018-01-01 11:00:00,423.37664202672465,8.172114466067068,428.2250887476556,27.137620862098974,1,11,Winter,-4.848446720930951,-1.1322192109552094,Transition
2018-01-01 11:10:00,84.38837028343794,6.158047477365746,78.85330244923101,74.51331598501241,1,11,Winter,5.535067834206927,7.019449613756673,Partial Load
2018-01-01 11:20:00,0.0,1.686720961332437,0.0,334.60252049731275,1,11,Winter,0.0,,Below Cut-In
2018-01-01 11:30:00,304.37039457165764,7.824485820582249,339.574537031187,4.9511600110530685,1,11,Winter,-35.20414245952935,-10.367132579288816,Partial Load
2018-01-01 11:40:00,84.8010568164524,6.306228476637075,92.78991289908072,222.16492992764842,1,11,Winter,-7.988856082628317,-8.609616964849488,Partial Load
2018-01-01 11:50:00,1233.5362503634794,9.823926303012144,1061.9206970919245,238.92717108534106,1,11,Winter,171.61555327155497,16.160863399830617,Transition
2018-01-01 12:00:00,2564.66741643133,11.392633637311427,2064.4174294741924,241.8443673298986,1,12,Winter,500.2499869571375,24.232017217784836,Transition
2018-01-01 12:10:00,6.662498030447228,4.610032986934615,5.743006921857801,120.65892292919348,1,12,Winter,0.9194911085894271,16.01062163254335,Partial Load
2018-01-01 12:20:00,0.0,1.784389575467889,0.0,96.43900398737577,1,12,Winter,0.0,,Below Cut-In
2018-01-01 12:30:00,275.5176012719849,7.6934142646719295,309.6242655929067,331.03174059751103,1,12,Winter,-34.106664320921766,-11.015501080191543,Partial Load
2018-01-01 12:40:00,3073.2240184684015,12.783537913536263,3359.4813237377894,319.1579834450978,1,12,Winter,-286.25730526938787,-8.520878007170921,Transition
2018-01-01 12:50:00,234.95708575376548,7.249040087000567,221.25441087979246,200.15083451981613,1,12,Winter,13.702674873973024,6.193175909798105,Partial Load
2018-01-01 13:00:00,2683.994016582378,11.678199548476643,2296.7027709065983,356.4219297244445,1,13,Winter,387.2912456757799,16.86292412678637,Transition
2018-01-01 13:10:00,183.63587917462348,6.9421137776436135,171.24084012450484,95.0888547663887,1,13,Winter,12.39503905011864,7.2383661754442015,Partial Load
2018-01-01 13:20:00,777.1687551870349,9.170366353053195,765.5349826782866,194.87528884286056,1,13,Winter,11.63377250874828,1.519691819705819,Transition
2018-01-01 13:30:00,1.983981628943861,4.29908265328355,2.142430753745783,331.50465974443364,1,13,Winter,-0.1584491248019222,-7.395764111623813,Partial Load
2018-01-01 13:40:00,0.0,2.9330366608135083,0.0,81.6644080495345,1,13,Winter,0.0,,Below Cut-In
2018-01-01 13:50:00,0.0,3.0197306660327663,0.0,146.61042606407955,1,13,Winter,0.0,,Below Cut-In
2018-01-01 14:00:00,0.0,2.7443885214753405,0.0,301.1491350128477,1,14,Winter,0.0,,Below Cut-In
2018-01-01 14:10:00,0.0,1.870582692763378,0.0,342.4048649160279,1,14,Winter,0.0,,Below Cut-In
2018-01-01 14:20:00,1474.6830982529916,10.48150582004546,1428.8248607883866,0.35210540547545577,1,14,Winter,45.858237464605054,3.209507247746356,Transition
2018-01-01 14:30:00,27.537957496803,5.358298229949816,26.94498366052799,93.83541552172186,1,14,Winter,0.5929738362750108,2.2006835993879816,Partial Load
2018-01-01 14:40:00,13.476616479124903,4.971156888548788,13.369299542084011,10.181814994123858,1,14,Winter,0.10731693704089196,0.8027117404549031,Partial Load
2018-01-01 14:50:00,308.9391806875875,7.735463619838542,319.03222457328474,207.24578282235592,1,14,Winter,-10.093043885697227,-3.163644017213928,Partial Load
2018-01-01 15:00:00,0.0,3.461952794300251,0.0,64.87132694048456,1,15,Winter,0.0,,Below Cut-In
2018-01-01 15:10:00,1814.7976403173786,11.080194776198898,1828.8276548873748,229.76213577765841,1,15,Winter,-14.030014569996183,-0.767158924598622,Transition
2018-01-01 15:20:00,688.7283363850996,9.093139530667544,734.6807251836984,269.0570299270194,1,15,Winter,-45.952388798598804,-6.2547426689476495,Transition
2018-01-01 15:30:00,5.82836306251908,4.590370414688248,5.443194616181039,78.07885010385303,1,15,Winter,0.38516844633804137,7.076146886114403,Partial Load
2018-01-01 15:40:00,0.002703124676865604,3.582998202600151,0.002400699197189408,194.63263400373177,1,15,Winter,0.00030242547967619573,12.597391627833133,Partial Load
2018-01-01 15:50:00,53.8139691026789,5.829687383830026,53.09145509298434,27.735116350530692,1,15,Winter,0.7225140096945566,1.3608856800574518,Partial Load
2018-01-01 16:00:00,3.2249568985746917,4.416919250748531,3.2368677636680716,343.1902762787106,1,16,Winter,-0.011910865093379908,-0.3679750290411098,Partial Load
2018-01-01 16:10:00,0.0,2.2016531809326327,0.0,244.59672201405579,1,16,Winter,0.0,,Below Cut-In
2018-01-01 16:20:00,43.96133494767068,5.67695579522471,43.31920883420827,230.75538199574692,1,16,Winter,0.6421261134624103,1.482312652384678,Partial Load
2018-01-01 16:30:00,2818.845862339445,12.005008460674714,2583.1875259836575,291.66684454061846,1,16,Winter,235.65833635578747,9.122773085010568,Transition
2018-01-01 16:40:00,395.0346292262344,8.035321772714644,391.70218987223706,296.52380265121934,1,16,Winter,3.3324393539973585,0.8507584180431343,Transition
2018-01-01 16:50:00,3768.8153175270872,14.04543763786584,3600.0,88.21190345860084,1,16,Winter,168.81531752708725,4.689314375752423,Full Load
2018-01-01 17:00:00,2397.161221034569,11.44428542148966,2105.2137701772167,204.34986603140524,1,17,Winter,291.9474508573521,13.867829243430041,Transition
2018-01-01 17:10:00,563.7885608039841,8.458433325732509,511.8764134428855,108.10460744166143,1,17,Winter,51.91214736109856,10.141539246150643,Transition
2018-01-01 17:20:00,1668.5401803298041,10.882941940780071,1689.7406203315747,222.69984672247566,1,17,Winter,-21.20044000177063,-1.2546564689680306,Transition
2018-01-01 17:30:00,167.07140486232217,6.820818407513931,153.7683902840591,105.88382745581907,1,17,Winter,13.30301457826306,8.651332405631717,Partial Load
2018-01-01 17:40:00,415.9787636340562,8.266943351932554,454.8326763106064,231.10192434731368,1,17,Winter,-38.85391267655024,-8.54246291003437,Transition
2018-01-01 17:50:00,12.155911179630138,4.932951318826959,12.354523346657274,265.8155763341632,1,17,Winter,-0.1986121670271359,-1.6076068776936976,Partial Load
2018-01-01 18:00:00,0.06526975960933507,3.7442575274293937,0.06118930979062327,84.70935680872552,1,18,Winter,0.004080449818711793,6.668566507244843,Partial Load
2018-01-01 18:10:00,2614.0990834795816,11.71642917322003,2329.061908777021,293.44183289600574,1,18,Winter,285.0371747025606,12.238282444464184,Transition
2018-01-01 18:20:00,0.0,2.9965629588074036,0.0,65.29011883162777,1,18,Winter,0.0,,Below Cut-In
2018-01-01 18:30:00,0.0,3.4677854144498204,0.0,135.7520875663821,1,18,Winter,0.0,,Below Cut-In
2018-01-01 18:40:00,3.6689343765865217,4.455947845839774,3.6680418458504893,24.674904089652156,1,18,Winter,0.0008925307360323487,0.024332621424208487,Partial Load
2018-01-01 18:50:00,347.5682430990132,7.868923708558915,350.15075562418144,99.55442117035795,1,18,Winter,-2.5825125251682266,-0.7375430393016345,Partial Load
2018-01-01 19:00:00,16.916254226325844,5.146426028353083,18.739515342821704,284.20494119609674,1,19,Winter,-1.8232611164958605,-9.729499846399564,Partial Load
2018-01-01 19:10:00,132.46506759296378,6.61867870954298,127.36309123119997,34.17343161280767,1,19,Winter,5.101976361763803,4.005851548077046,Partial Load
2018-01-01 19:20:00,2122.4785684764156,11.756948994496103,2363.689850817624,27.145633317956452,1,19,Winter,-241.21128234120852,-10.20486178665831,Transition
2018-01-01 19:30:00,1219.7290356734065,9.933282192014529,1117.9683032036662,76.2487700086567,1,19,Winter,101.76073246974033,9.102291377862262,Transition
2018-01-01 19:40:00,638.3990952724769,8.657933205148463,576.1808582776899,341.6395432758155,1,19,Winter,62.218236994786935,10.798386669902335,Transition
2018-01-01 19:50:00,0.0,3.30768734153518,0.0,122.84761363089221,1,19,Winter,0.0,,Below Cut-In
2018-01-01 20:00:00,538.0926580850737,8.724846127488426,598.8970856114465,346.65144956341373,1,20,Winter,-60.80442752637282,-10.152733914925346,Transition
2018-01-01 20:10:00,28.41852196652175,5.393200647332945,28.491913539280933,173.42722439519662,1,20,Winter,-0.0733915727591814,-0.25758737705699786,Partial Load
2018-01-01 20:20:00,0.0,2.814404057913919,0.0,123.8317704740654,1,20,Winter,0.0,,Below Cut-In
2018-01-01 20:30:00,15.553305706290145,5.056010873766735,15.818655488861284,341.98241121482744,1,20,Winter,-0.26534978257113906,-1.6774483947639247,Partial Load
2018-01-01 20:40:00,0.0,2.1250119802591274,0.0,336.47269747482284,1,20,Winter,0.0,,Below Cut-In
2018-01-01 20:50:00,75.67359251444871,7.652806649049865,300.71619569319546,350.6291007978155,1,20,Winter,-225.04260317874673,-74.83554474343829,Partial Load
2018-01-01 21:00:00,401.26402075329037,7.88589392365367,354.2468980316642,53.62686077847434,1,21,Winter,47.01712272162615,13.272416211086638,Partial Load
2018-01-01 21:10:00,2.3606465153868865,4.3399547227499715,2.488280372321604,105.25844158068314,1,21,Winter,-0.1276338569347173,-5.129400141336683,Partial Load
2018-01-01 21:20:00,0.0,1.7128487060073703,0.0,222.03455129057505,1,21,Winter,0.0,,Below Cut-In
2018-01-01 21:30:00,3343.720636285023,13.216499862194778,3600.0,22.469159032701164,1,21,Winter,-256.2793637149771,-7.118871214304918,Full Load
2018-01-01 21:40:00,212.03732833638725,7.1902118334693474,211.00151639820513,327.1863137851938,1,21,Winter,1.0358119381821211,0.4909026038596433,Partial Load
2018-01-01 21:50:00,1066.5998236439566,9.758927120672636,1029.5118949177024,113.87635150911396,1,21,Winter,37.08792872625418,3.6024769513924775,Transition
2018-01-01 22:00:00,8.3242209716597,4.751723130728069,8.23486564616198,270.223137516794,1,22,Winter,0.08935532549772063,1.0850854080341483,Partial Load
2018-01-01 22:10:00,1326.8577102081622,10.358071985223589,1354.3714893157498,144.14399027173323,1,22,Winter,-27.513779107587652,-2.0314794961822513,Transition
2018-01-01 22:20:00,1326.8577102081622,10.24896922697257,1290.755631799769,52.363347026625235,1,22,Winter,36.102078408393254,2.796972371761355,Transition
2018-01-01 22:30:00,0.0,2.4414052263231403,0.0,240.90953910610364,1,22,Winter,0.0,,Below Cut-In
2018-01-01 22:40:00,3405.5530787743037,18.644616890919377,3600.0,195.0411411776805,1,22,Winter,-194.44692122569631,-5.401303367380454,Full Load
2018-01-01 22:50:00,124.22131193836067,6.5658324224275715,120.99764653274185,264.97520870852026,1,22,Winter,3.223665405618817,2.6642381054465356,Partial Load
2018-01-01 23:00:00,1018.2150368003169,6.5658324224275715,888.1069368024986,140.0501627873379,1,23,Winter,130.10809999781827,14.650048840543212,Partial Load
2018-01-01 23:10:00,0.3917065562348027,3.949269920670955,0.3807621000885013,248.08449110962664,1,23,Winter,0.010944456146301407,2.8743554423503714,Partial Load
2018-01-01 23:20:00,383.743007420444,7.935021497712777,366.2847797991681,338.5757885831854,1,23,Winter,17.458227621275853,4.766298952101723,Partial Load
2018-01-01 23:30:00,2.1662175347266257,4.280134492441256,1.9936096393730935,6.2199407442584675,1,23,Winter,0.17260789535353216,8.658058826792695,Partial Load
2018-01-01 23:40:00,1197.3961479203301,10.16329060867259,1242.2183750753748,324.76236774668985,1,23,Winter,-44.82222715504463,-3.608240552094951,Transition
2018-01-01 23:50:00,26.39365583942466,5.443972385424787,30.84622052038927,348.77607471513727,1,23,Winter,-4.45256468096461,-14.434717141510015,Partial Load
2018-01-02 00:00:00,189.6994840874573,7.061318574261247,189.65493996114816,264.7126263559592,1,0,Winter,0.04454412630914817,0.023486931749984088,Partial Load
2018-01-02 00:10:00,55.54692338888211,5.813477160753994,51.99089983472868,126.22658153841238,1,0,Winter,3.556023554153427,6.839703804814873,Partial Load
2018-01-02 00:20:00,199.17623959859094,6.944396537943391,171.5817594966294,239.8919297575479,1,0,Winter,27.59448010196155,16.082408866138024,Partial Load
2018-01-02 00:30:00,30.860884220347458,5.497932341554768,33.48682836321374,191.0122392844791,1,0,Winter,-2.625944142866281,-7.841722465872455,Partial Load
2018-01-02 00:40:00,96.41375107652452,6.263514341693626,88.61696116069237,196.22861730550923,1,0,Winter,7.79678991583215,8.798304312979031,Partial Load
2018-01-02 00:50:00,0.0,1.3557937652397776,0.0,171.7843908261586,1,0,Winter,0.0,,Below Cut-In
2018-01-02 01:00:00,1158.8533241830194,10.079711045064691,1196.0577500883728,280.5140096901929,1,1,Winter,-37.204425905353446,-3.110587754028142,Transition
2018-01-02 01:10:00,2970.1882412168616,12.673495841860161,3241.4273350950266,173.9450126740248,1,1,Winter,-271.239093878165,-8.367890618476977,Transition
2018-01-02 01:20:00,70.16181847341083,6.09765611483547,73.59980387973734,251.6340457710977,1,1,Winter,-3.4379854063265043,-4.671188271023385,Partial Load
2018-01-02 01:30:00,3765.104346863582,14.760139395967176,3600.0,12.58600363032576,1,1,Winter,165.10434686358212,4.586231857321725,Full Load
2018-01-02 01:40:00,0.0,3.2798682522589644,0.0,37.8710457985124,1,1,Winter,0.0,,Below Cut-In
2018-01-02 01:50:00,2815.4188128534524,13.349810746671409,3600.0,297.92061804014577,1,1,Winter,-784.5811871465476,-21.793921865181876,Full Load
2018-01-02 02:00:00,10.2588784107016,4.828942306212142,9.854851093083589,299.2931351897672,1,2,Winter,0.40402731761801114,4.099781049980236,Partial Load
2018-01-02 02:10:00,112.74355759536114,6.5417221470420515,118.16539326145494,252.58004315634017,1,2,Winter,-5.4218356660937985,-4.588344790676018,Partial Load
2018-01-02 02:20:00,2932.3102364764563,12.488700279536213,3049.4560842084034,138.333361924454,1,2,Winter,-117.14584773194701,-3.8415325388218027,Transition
2018-01-02 02:30:00,0.0,2.850122051340694,0.0,329.31801233170927,1,2,Winter,0.0,,Below Cut-In
2018-01-02 02:40:00,0.0,3.496146084648498,0.0,107.28945484498519,1,2,Winter,0.0,,Below Cut-In
2018-01-02 02:50:00,760.0442089919035,9.26940309949261,806.3513835529014,117.96070872607851,1,2,Winter,-46.307174560997964,-5.742803386404798,Transition
2018-01-02 03:00:00,362.0539578323387,7.929202417396886,364.844891514471,144.25358289424665,1,3,Winter,-2.7909336821322768,-0.7649644402439383,Partial Load
2018-01-02 03:10:00,1.8300953107930014,7.929202417396886,2.0940220007317802,14.09071074625587,1,3,Winter,-0.2639266899387789,-12.603816475975261,Partial Load
2018-01-02 03:20:00,26.496435184088142,5.326812439352969,25.598443878566464,79.64192174589438,1,3,Winter,0.8979913055216784,3.5079917739592172,Partial Load
2018-01-02 03:30:00,159.73851663851318,6.927515228822881,169.0712891627655,26.525742906254465,1,3,Winter,-9.332772524252334,-5.520022098647182,Partial Load
2018-01-02 03:40:00,2015.9826559303776,11.026529119654837,1790.2592386475242,191.2816558914864,1,3,Winter,225.72341728285346,12.608420747677823,Transition
2018-01-02 03:50:00,9.247396651032554,4.788789578078033,8.988303559101842,250.27279829637115,1,3,Winter,0.25909309193071195,2.882558318453164,Partial Load
2018-01-02 04:00:00,175.56105419301795,6.997438865071458,179.63132787199737,212.44555602819386,1,4,Winter,-4.070273678979419,-2.2659041310877774,Partial Load
2018-01-02 04:10:00,8.234737242830585,6.997438865071458,8.4208608264814,239.52750505900283,1,4,Winter,-0.18612358365081505,-2.2102678988056086,Partial Load
2018-01-02 04:20:00,3.2910016285267445,4.413205734442871,3.197698953445454,295.1841056214543,1,4,Winter,0.09330267508129042,2.9178067241370154,Partial Load
2018-01-02 04:30:00,2430.018315287935,11.685319869492707,2302.706844157287,352.9926997470327,1,4,Winter,127.31147113064799,5.5287746007998555,Transition
2018-01-02 04:40:00,57.24286883081458,5.96835944099003,63.14760589821691,45.351087607436845,1,4,Winter,-5.90473706740233,-9.350690312661657,Partial Load
2018-01-02 04:50:00,792.3322780051732,9.25868333951692,801.865039427253,53.327978214521025,1,4,Winter,-9.53276142207983,-1.1888236739799483,Transition
2018-01-02 05:00:00,3.0753716576102605,4.401473046317365,3.076025440190395,304.0216119442316,1,5,Winter,-0.0006537825801342656,-0.021254134364174792,Partial Load
2018-01-02 05:10:00,0.0,3.450542858263355,0.0,204.80476224996465,1,5,Winter,0.0,,Below Cut-In
2018-01-02 05:20:00,597.4940667163407,8.550678368181858,540.9795200615256,343.7500699723729,1,5,Winter,56.51454665481515,10.446707233646803,Transition
2018-01-02 05:30:00,813.4265479441965,9.524548379503202,918.1321045906544,143.83401865228015,1,5,Winter,-104.70555664645792,-11.404192939439852,Transition
2018-01-02 05:40:00,359.6380091037821,7.801072520528796,334.0888493294333,265.31623423969614,1,5,Winter,25.549159774348823,7.647414699900891,Partial Load
2018-01-02 05:50:00,359.6380091037821,8.717253193182318,596.2898618431152,122.2074192670829,1,5,Winter,-236.6518527393331,-39.68738492515181,Transition
2018-01-02 06:00:00,386.0754454021718,8.075057598789298,402.0882509560511,244.41752581389133,1,6,Winter,-16.012805553879332,-3.9824107060590426,Transition
2018-01-02 06:10:00,512.9990481033798,8.359735693399395,481.9141015913176,223.9396791324568,1,6,Winter,31.084946512062174,6.450308552793388,Transition
2018-01-02 06:20:00,2510.619634610924,12.012480447254243,2590.0018065634486,197.8147546444293,1,6,Winter,-79.38217195252446,-3.0649465861899503,Transition
2018-01-02 06:30:00,3078.041401755086,13.442545115549395,3600.0,104.8474609891669,1,6,Winter,-521.9585982449139,-14.498849951247609,Full Load
2018-01-02 06:40:00,83.11965996098823,6.510827120726439,114.60119416104241,308.24050715944827,1,6,Winter,-31.481534200054185,-27.470511481595043,Partial Load
2018-01-02 06:50:00,0.0,2.409912031618687,0.0,41.01712759623914,1,6,Winter,0.0,,Below Cut-In
2018-01-02 07:00:00,858.1111993025811,9.47834350117506,897.1690428891942,309.39941143372346,1,7,Winter,-39.0578435866131,-4.353454223167727,Transition
2018-01-02 07:10:00,244.63322341224404,7.359102493457303,241.31850392443087,93.35999550009782,1,7,Winter,3.3147194878131643,1.373586954132275,Partial Load
2018-01-02 07:20:00,3204.665725710237,12.497594231498075,3058.5169805872306,287.66284077657355,1,7,Winter,146.1487451230064,4.778418627414194,Transition
